"id","poskod","lokasi","bandar","negeri"
"491","02100","Padang Besar","Padang Besar","PLS"
"492","02100","Pejabat Felda Rimba Mas FRM","Padang Besar","PLS"
"493","02100","Pejabat Kastam","Padang Besar","PLS"
"494","02100","Pusat Serenti Bukit Cabang","Padang Besar","PLS"
"495","02100","Sekolah Menengah Padang Besar","Padang Besar","PLS"
"496","02100","Taman Bunga Cempaka","Padang Besar","PLS"
"497","02100","Taman Bunga Cina","Padang Besar","PLS"
"498","02100","Taman Kastam Baru","Padang Besar","PLS"
"499","02100","Taman Kim 2","Padang Besar","PLS"
"500","02100","Taman Kim","Padang Besar","PLS"
"501","02100","Taman Perumahan Awam","Padang Besar","PLS"
"502","02100","Taman Singgah Sana","Padang Besar","PLS"
"503","02100","Taman Utara Jaya (Fasa 1 - 3)","Padang Besar","PLS"
"504","02100","kampung Tersusun (Batu 20)","Padang Besar","PLS"
"505","02200","Jalan Padang Besar (Batu 16)","Kaki Bukit","PLS"
"506","02200","Kaki Bukit","Kaki Bukit","PLS"
"507","02200","Kampung Tassoh","Kaki Bukit","PLS"
"508","02200","Kampung Wang Kelian","Kaki Bukit","PLS"
"509","02200","Taman Singgahsana","Kaki Bukit","PLS"
"510","02400","Beseri Dalam","Kangar","PLS"
"511","02400","Beseri","Kangar","PLS"
"512","02400","Bilal Uduh","Kangar","PLS"
"513","02400","Bohor Madi","Kangar","PLS"
"514","02400","Bukit Keteri","Kangar","PLS"
"515","02400","Empangan Timah Tassoh JPS","Kangar","PLS"
"516","02400","Guar Panji","Kangar","PLS"
"517","02400","Institut Kemahiran Mara","Kangar","PLS"
"518","02400","JKR Bekalan Air Tassoh","Kangar","PLS"
"519","02400","Jabatan Pertanian Bukit Temiang","Kangar","PLS"
"520","02400","Jalan Asam Paya","Kangar","PLS"
"521","02400","Jalan Beseri - Bukit Keteri","Kangar","PLS"
"522","02400","Jalan Kaki Bukit (Batu 4 3/4 - 6 1/4)","Kangar","PLS"
"523","02400","Jalan Padang Melangit","Kangar","PLS"
"524","02400","Jalan Santan (Batu 3 3/4 - 5)","Kangar","PLS"
"525","02400","Kampung Alor Kangar","Kangar","PLS"
"526","02400","Kampung Alor Tampang","Kangar","PLS"
"527","02400","Kampung Balai Baru","Kangar","PLS"
"528","02400","Kampung Baru Ngulang","Kangar","PLS"
"529","02400","Kampung Baru Pangas","Kangar","PLS"
"530","02400","Kampung Batu Bertangkup","Kangar","PLS"
"531","02400","Kampung Batu Hampar (Beseri)","Kangar","PLS"
"532","02400","Kampung Behor Kulit Kerang","Kangar","PLS"
"533","02400","Kampung Behor Madi","Kangar","PLS"
"534","02400","Kampung Belat Batu Beseri","Kangar","PLS"
"535","02400","Kampung Belukar Lengga","Kangar","PLS"
"536","02400","Kampung Beseri Dalam","Kangar","PLS"
"537","02400","Kampung Beseri Jaya","Kangar","PLS"
"538","02400","Kampung Bilal Uduh","Kangar","PLS"
"539","02400","Kampung Bohor Luar","Kangar","PLS"
"540","02400","Kampung Bongkok","Kangar","PLS"
"541","02400","Kampung Bukit Jernih","Kangar","PLS"
"542","02400","Kampung Bukit Kedak","Kangar","PLS"
"543","02400","Kampung Bukit Manek Barat","Kangar","PLS"
"544","02400","Kampung Bukit Merah Hilir","Kangar","PLS"
"545","02400","Kampung Bukit Merah Hulu","Kangar","PLS"
"546","02400","Kampung Bukit Merah","Kangar","PLS"
"547","02400","Kampung Bukit Temiang","Kangar","PLS"
"548","02400","Kampung Chichak Terbelit","Kangar","PLS"
"549","02400","Kampung Darat Selatan","Kangar","PLS"
"550","02400","Kampung Darat","Kangar","PLS"
"551","02400","Kampung Datuk Sheikh Ahmad","Kangar","PLS"
"552","02400","Kampung Guar Jentek","Kangar","PLS"
"553","02400","Kampung Guar Medan Gatal","Kangar","PLS"
"554","02400","Kampung Guar Sanai","Kangar","PLS"
"555","02400","Kampung Kelang Beseri","Kangar","PLS"
"556","02400","Kampung Kepala Batas Dato Kayaman","Kangar","PLS"
"557","02400","Kampung Kubang Jeliti","Kangar","PLS"
"558","02400","Kampung Kubang Tiga","Kangar","PLS"
"559","02400","Kampung Lembah Biak","Kangar","PLS"
"560","02400","Kampung Lubok Batu","Kangar","PLS"
"561","02400","Kampung Lubok Gajah","Kangar","PLS"
"562","02400","Kampung Lubok Hitam Manis","Kangar","PLS"
"563","02400","Kampung Lubuk Machang","Kangar","PLS"
"564","02400","Kampung Masjid Beseri","Kangar","PLS"
"565","02400","Kampung Mempelas","Kangar","PLS"
"566","02400","Kampung Ngulang","Kangar","PLS"
"567","02400","Kampung Padang Gelam","Kangar","PLS"
"568","02400","Kampung Padang Jelutong","Kangar","PLS"
"569","02400","Kampung Padang Lati","Kangar","PLS"
"570","02400","Kampung Padang Malau","Kangar","PLS"
"571","02400","Kampung Padang Melangit","Kangar","PLS"
"572","02400","Kampung Paya Kelubi","Kangar","PLS"
"573","02400","Kampung Paya Senduk","Kangar","PLS"
"574","02400","Kampung Paya Ulu","Kangar","PLS"
"575","02400","Kampung Paya","Kangar","PLS"
"576","02400","Kampung Penghulu Jaafar","Kangar","PLS"
"577","02400","Kampung Perawah","Kangar","PLS"
"578","02400","Kampung Raja Conggah","Kangar","PLS"
"579","02400","Kampung Semadong","Kangar","PLS"
"580","02400","Kampung Semadung","Kangar","PLS"
"581","02400","Kampung Sena Rendang","Kangar","PLS"
"582","02400","Kampung Simpang 3 Kilang Gula","Kangar","PLS"
"583","02400","Kampung Simpang 3 Panggas","Kangar","PLS"
"584","02400","Kampung Songla","Kangar","PLS"
"585","02400","Kampung Sungai Baru Serai","Kangar","PLS"
"586","02400","Kampung Sungai Buloh","Kangar","PLS"
"587","02400","Kampung Sungai Jerneh","Kangar","PLS"
"588","02400","Kampung Sungai Paya","Kangar","PLS"
"589","02400","Kampung Sungai Serai","Kangar","PLS"
"590","02400","Kampung Tanjong","Kangar","PLS"
"591","02400","Kampung Titi Tampang","Kangar","PLS"
"592","02400","Kampung Tunjong Beseri","Kangar","PLS"
"593","02400","Kampung Wang Pisang","Kangar","PLS"
"594","02400","Kampung Wang Tangga","Kangar","PLS"
"595","02400","Kampung Wang Tengku Lembu","Kangar","PLS"
"596","02400","Kilang Gula","Kangar","PLS"
"597","02400","Klinik Desa Batu 9","Kangar","PLS"
"598","02400","Lembaga Pertubuhan Peladang","Kangar","PLS"
"599","02400","Lembaga Tembakau Negara","Kangar","PLS"
"600","02400","Lubuk Besar","Kangar","PLS"
"601","02400","Maktab Rendah Sains Mara","Kangar","PLS"
"602","02400","Padang Lati","Kangar","PLS"
"603","02400","Paya Batu 5","Kangar","PLS"
"604","02400","Paya Besar","Kangar","PLS"
"605","02400","Paya Pauh Gembol","Kangar","PLS"
"606","02400","Paya Senduk","Kangar","PLS"
"607","02400","Paya Tengah","Kangar","PLS"
"608","02400","Perumahan Kilang Gula","Kangar","PLS"
"609","02400","Perumahan Perlis Plantation","Kangar","PLS"
"610","02400","Pusat Haiwan Bukit Temiang","Kangar","PLS"
"611","02400","RPA Batu 8","Kangar","PLS"
"612","02400","RPA Bukit Keteri","Kangar","PLS"
"613","02400","RPA Chuping","Kangar","PLS"
"614","02400","Sekolah Menengah Semadung","Kangar","PLS"
"615","02400","Taman 20 ( F1, 2)","Kangar","PLS"
"616","02400","Taman Angsana","Kangar","PLS"
"617","02400","Taman Bahagia","Kangar","PLS"
"618","02400","Taman Beseri Indah","Kangar","PLS"
"619","02400","Taman Beseri Jaya","Kangar","PLS"
"620","02400","Taman Beseri Murni","Kangar","PLS"
"621","02400","Taman Beseri Paya","Kangar","PLS"
"622","02400","Taman Bunga Geti","Kangar","PLS"
"623","02400","Taman Che Long","Kangar","PLS"
"624","02400","Taman Dua Puluh","Kangar","PLS"
"625","02400","Taman Geti","Kangar","PLS"
"626","02400","Taman Has Melati","Kangar","PLS"
"627","02400","Taman Haz Melati","Kangar","PLS"
"628","02400","Taman Mas (Beseri)","Kangar","PLS"
"629","02400","Taman Melati Indah (Beseri)","Kangar","PLS"
"630","02400","Taman Permai","Kangar","PLS"
"631","02400","Taman Sempurna Jaya","Kangar","PLS"
"632","02450","Bukit Keteri","Kangar","PLS"
"633","02450","Guar Panji","Kangar","PLS"
"634","02450","Kampung Belukar Lengga","Kangar","PLS"
"635","02450","Kampung Bukit Jernih","Kangar","PLS"
"636","02450","Kampung Kepala Batas Dato Kaya","Kangar","PLS"
"637","02450","Kampung Kubang Tiga","Kangar","PLS"
"638","02450","Kampung Masjid (Beseri)","Kangar","PLS"
"639","02450","Kampung Padang Gelam","Kangar","PLS"
"640","02450","Kampung Padang Jelutong","Kangar","PLS"
"641","02450","Kampung Paya Kelubi","Kangar","PLS"
"642","02450","Kampung Perawah","Kangar","PLS"
"643","02450","Kampung Songla","Kangar","PLS"
"644","02450","Kampung Sungai Buloh","Kangar","PLS"
"645","02450","Taman Tunjung","Kangar","PLS"
"646","02500","Balai Polis Mata Air","Kangar","PLS"
"647","02500","Bukit Chuping","Kangar","PLS"
"648","02500","Felda Chuping","Kangar","PLS"
"649","02500","Hutan Lembah","Kangar","PLS"
"650","02500","Jalan Mata Ayer (Km 1.6 - 6)","Kangar","PLS"
"651","02500","Kampung Balik Bukit Selatan","Kangar","PLS"
"652","02500","Kampung Balik Bukit","Kangar","PLS"
"653","02500","Kampung Balik Guar","Kangar","PLS"
"654","02500","Kampung Banggol Sena","Kangar","PLS"
"655","02500","Kampung Bawah Bukit","Kangar","PLS"
"656","02500","Kampung Belukar (Mata Ayer)","Kangar","PLS"
"657","02500","Kampung Bukit Chuping","Kangar","PLS"
"658","02500","Kampung Changkat Lada","Kangar","PLS"
"659","02500","Kampung Che gu Ali","Kangar","PLS"
"660","02500","Kampung Chelong","Kangar","PLS"
"661","02500","Kampung Chuping","Kangar","PLS"
"662","02500","Kampung Gial Tengah","Kangar","PLS"
"663","02500","Kampung Gial","Kangar","PLS"
"664","02500","Kampung Guar Halban","Kangar","PLS"
"665","02500","Kampung Guar Musang","Kangar","PLS"
"666","02500","Kampung Guar Nangka","Kangar","PLS"
"667","02500","Kampung Hutan Lembah","Kangar","PLS"
"668","02500","Kampung Hutan Temin","Kangar","PLS"
"669","02500","Kampung Kerisik Hilir","Kangar","PLS"
"670","02500","Kampung Kersek (Kangar)","Kangar","PLS"
"671","02500","Kampung Kersek (Mata Ayer)","Kangar","PLS"
"672","02500","Kampung Kubang Peron","Kangar","PLS"
"673","02500","Kampung Oran","Kangar","PLS"
"674","02500","Kampung Padang Nyu","Kangar","PLS"
"675","02500","Kampung Panggas Besar","Kangar","PLS"
"676","02500","Kampung Panggas Kechil","Kangar","PLS"
"677","02500","Kampung Panggas","Kangar","PLS"
"678","02500","Kampung Paya Burma","Kangar","PLS"
"679","02500","Kampung Perik","Kangar","PLS"
"680","02500","Kampung Pokok Petai","Kangar","PLS"
"681","02500","Kampung Pokok Sena","Kangar","PLS"
"682","02500","Kampung Saikla","Kangar","PLS"
"683","02500","Kampung Simpang Geti","Kangar","PLS"
"684","02500","Kampung Sungai Mati","Kangar","PLS"
"685","02500","Kok Klang","Kangar","PLS"
"686","02500","Lubuk Besar","Kangar","PLS"
"687","02500","Mata Ayer","Kangar","PLS"
"688","02500","Pejabat Felda","Kangar","PLS"
"689","02500","Pekan Gate Mata Air","Kangar","PLS"
"690","02500","Pusat Giat Mara","Kangar","PLS"
"691","02500","Sekolah Jenis Kebangsaan Cina (Kong Aik)","Kangar","PLS"
"692","02500","Stesen Meteriologi","Kangar","PLS"
"693","02500","Taman Haji Ali (RPA)","Kangar","PLS"
"694","02500","Taman Mata Air 2 (RPA)","Kangar","PLS"
"695","02500","Taman Mata Air 3 (RPA)","Kangar","PLS"
"696","02500","Taman Padang Nyu","Kangar","PLS"
"697","02500","Taman Permata","Kangar","PLS"
"698","02500","Taman Ria","Kangar","PLS"
"699","02500","Taman Selasih","Kangar","PLS"
"700","02500","Taman Sri Idaman","Kangar","PLS"
"701","02600","Arau","Arau","PLS"
"702","02600","Guar Sanji","Arau","PLS"
"703","02600","Kampung Alor Merah","Arau","PLS"
"704","02600","Kampung Bakong (Arau)","Arau","PLS"
"705","02600","Kampung Banat","Arau","PLS"
"706","02600","Kampung Batas Liku","Arau","PLS"
"707","02600","Kampung Belat Batu","Arau","PLS"
"708","02600","Kampung Belat Raja","Arau","PLS"
"709","02600","Kampung Belukar","Arau","PLS"
"710","02600","Kampung Bohor Mengkung","Arau","PLS"
"711","02600","Kampung Bohor Mentalun","Arau","PLS"
"712","02600","Kampung Changkat Jawi","Arau","PLS"
"713","02600","Kampung Changkat Kabu","Arau","PLS"
"714","02600","Kampung Chermai","Arau","PLS"
"715","02600","Kampung Guar Gajah","Arau","PLS"
"716","02600","Kampung Guring","Arau","PLS"
"717","02600","Kampung Hutan Kandis","Arau","PLS"
"718","02600","Kampung Jelempok","Arau","PLS"
"719","02600","Kampung Katong","Arau","PLS"
"720","02600","Kampung Kuala Tunggang","Arau","PLS"
"721","02600","Kampung Kubang Mat Tanggok","Arau","PLS"
"722","02600","Kampung Kubang Siput","Arau","PLS"
"723","02600","Kampung Padang Biak","Arau","PLS"
"724","02600","Kampung Padang Siding","Arau","PLS"
"725","02600","Kampung Padang Telela","Arau","PLS"
"726","02600","Kampung Paloh","Arau","PLS"
"727","02600","Kampung Pauh","Arau","PLS"
"728","02600","Kampung Pida 3 Lama","Arau","PLS"
"729","02600","Kampung Pulau Pichai","Arau","PLS"
"730","02600","Kampung Sena","Arau","PLS"
"731","02600","Kampung Stesen","Arau","PLS"
"732","02600","Kampung Tambun Tulang","Arau","PLS"
"733","02600","Kampung Telaga Haji Latif","Arau","PLS"
"734","02600","Kampung Telok","Arau","PLS"
"735","02600","Kampung Titi Besi","Arau","PLS"
"736","02600","Kampung Ulu Pauh","Arau","PLS"
"737","02600","Pauh","Arau","PLS"
"738","02600","Rani Estate","Arau","PLS"
"739","02600","Taman Desa Pauh","Arau","PLS"
"740","02600","Taman Pauh Indah","Arau","PLS"
"741","02600","Taman Seri Idaman","Arau","PLS"
"742","02600","Taman Seri Wangi","Arau","PLS"
"743","02600","Taman Sri Pauh","Arau","PLS"
"744","02600","Taman Utara Guar Sanji","Arau","PLS"
"745","02600","UiTM Arau","Arau","PLS"
"746","02607","Arau - Peti surat","Arau","PLS"
"747","02609","Arau - Beg berkunci","Arau","PLS"
"748","02700","Bohor Mali","Simpang Ampat","PLS"
"749","02700","Kampung Banir Tembus","Simpang Ampat","PLS"
"750","02700","Kampung Batas Lentang","Simpang Ampat","PLS"
"751","02700","Kampung Bendang Baru","Simpang Ampat","PLS"
"752","02700","Kampung Berjaya","Simpang Ampat","PLS"
"753","02700","Kampung Bohor Lalang","Simpang Ampat","PLS"
"754","02700","Kampung Bonggor Kudong","Simpang Ampat","PLS"
"755","02700","Kampung Bunga Mas","Simpang Ampat","PLS"
"756","02700","Kampung Chantek Bangun","Simpang Ampat","PLS"
"757","02700","Kampung Che Ok","Simpang Ampat","PLS"
"758","02700","Kampung Chemumar","Simpang Ampat","PLS"
"759","02700","Kampung Jawi Endol","Simpang Ampat","PLS"
"760","02700","Kampung Kenangan","Simpang Ampat","PLS"
"761","02700","Kampung Lat Seribu","Simpang Ampat","PLS"
"762","02700","Kampung Long Boh","Simpang Ampat","PLS"
"763","02700","Kampung Matang Kersek","Simpang Ampat","PLS"
"764","02700","Kampung Melintang","Simpang Ampat","PLS"
"765","02700","Kampung Mua","Simpang Ampat","PLS"
"766","02700","Kampung Padang Benta","Simpang Ampat","PLS"
"767","02700","Kampung Padang Petani","Simpang Ampat","PLS"
"768","02700","Kampung Pauh Tiga Beradek","Simpang Ampat","PLS"
"769","02700","Kampung Permatang Bongor","Simpang Ampat","PLS"
"770","02700","Kampung Permatang Limau Manis","Simpang Ampat","PLS"
"771","02700","Kampung Permatang Pauh","Simpang Ampat","PLS"
"772","02700","Kampung Pulau","Simpang Ampat","PLS"
"773","02700","Kampung Sematang Serdang","Simpang Ampat","PLS"
"774","02700","Kampung Serdang","Simpang Ampat","PLS"
"775","02700","Kampung Sungai Baru","Simpang Ampat","PLS"
"776","02700","Kampung Sungai Belati","Simpang Ampat","PLS"
"777","02700","Kampung Sungai Bugis","Simpang Ampat","PLS"
"778","02700","Kampung Sungai Padang","Simpang Ampat","PLS"
"779","02700","Kampung Tebuk","Simpang Ampat","PLS"
"780","02700","Kampung Titi Beratap","Simpang Ampat","PLS"
"781","02700","Kampung Tok Pulau","Simpang Ampat","PLS"
"782","02700","Simpang Ampat","Simpang Ampat","PLS"
"783","02700","Taman Cendera Wasih","Simpang Ampat","PLS"
"784","02700","Taman Pelangi","Simpang Ampat","PLS"
"785","02707","Simpang Ampat - Peti surat","Simpang Ampat","PLS"
"786","02709","Simpang Ampat - Beg berkunci","Simpang Ampat","PLS"
"787","02800","Kampung Kepala Batas Pauh","Simpang Ampat","PLS"
"788","02800","Kampung Kerbau Belaga","Simpang Ampat","PLS"
"789","02800","Kampung Matang Keriang","Simpang Ampat","PLS"
"790","02800","Kampung Padang Gelam","Simpang Ampat","PLS"
"791","02800","Kampung Padang Keria","Simpang Ampat","PLS"
"792","02800","Kampung Permatang Pelangu","Simpang Ampat","PLS"
"793","02800","Kampung Rama","Simpang Ampat","PLS"
"794","02800","Kampung Simpang Sanglang","Simpang Ampat","PLS"
"795","02800","Kampung Tanah Timbul","Simpang Ampat","PLS"
"796","05000","Jalan Istana Lama","Alor Setar","KDH"
"797","05000","Jalan Kampung Baru","Alor Setar","KDH"
"798","05000","Jalan Kanchut","Alor Setar","KDH"
"799","05000","Jalan Kolam Air","Alor Setar","KDH"
"800","05000","Jalan Kolam","Alor Setar","KDH"
"801","05000","Jalan Kota","Alor Setar","KDH"
"802","05000","Jalan Limbong Kapal","Alor Setar","KDH"
"803","05000","Jalan Mahdali","Alor Setar","KDH"
"804","05000","Jalan Mahsuri","Alor Setar","KDH"
"805","05000","Jalan Malinja","Alor Setar","KDH"
"806","05000","Jalan Market Cina","Alor Setar","KDH"
"807","05000","Jalan Nagor","Alor Setar","KDH"
"808","05000","Jalan Pekan China","Alor Setar","KDH"
"809","05000","Jalan Pekan Melayu","Alor Setar","KDH"
"810","05000","Jalan Pengkalan Kapal","Alor Setar","KDH"
"811","05000","Jalan Penjara Lama","Alor Setar","KDH"
"812","05000","Jalan SetiaJaya","Alor Setar","KDH"
"813","05000","Jalan Stesyen","Alor Setar","KDH"
"814","05000","Jalan Tunku Ibrahim","Alor Setar","KDH"
"815","05000","Kompleks Jalan Raja","Alor Setar","KDH"
"816","05000","Kuala Sanglang (Perlis)","Alor Setar","KDH"
"817","05000","Lorong Merah","Alor Setar","KDH"
"818","05000","Lorong Padi","Alor Setar","KDH"
"819","05000","Lorong Puteh","Alor Setar","KDH"
"820","05000","Lorong Puyoh","Alor Setar","KDH"
"821","05000","Lorong Setar","Alor Setar","KDH"
"822","05000","Lorong Tangki","Alor Setar","KDH"
"823","05000","Lorong Thean Kee","Alor Setar","KDH"
"824","05000","Lorong Timur","Alor Setar","KDH"
"825","05000","Menara MPKS","Alor Setar","KDH"
"826","05000","Pekan Cina","Alor Setar","KDH"
"827","05000","Pekan Melayu","Alor Setar","KDH"
"828","05000","Pengkalan Kapal","Alor Setar","KDH"
"829","05000","Wisma Darulaman","Alor Setar","KDH"
"830","05000","Wisma PKNK","Alor Setar","KDH"
"831","05000","Wisma Persekutuan","Alor Setar","KDH"
"832","05050","Jalan Ampang Jajar","Alor Setar","KDH"
"833","05050","Jalan Bunga Raya Hujung","Alor Setar","KDH"
"834","05050","Jalan Bunga Raya","Alor Setar","KDH"
"835","05050","Jalan Cahaya","Alor Setar","KDH"
"836","05050","Jalan Inai","Alor Setar","KDH"
"837","05050","Jalan Kilang Tebu","Alor Setar","KDH"
"838","05050","Jalan Kota Tanah","Alor Setar","KDH"
"839","05050","Jalan Pegawai","Alor Setar","KDH"
"840","05050","Jalan Sultan Badlishah","Alor Setar","KDH"
"841","05050","Jalan Teratai Jingga","Alor Setar","KDH"
"842","05050","Kampung Benggali","Alor Setar","KDH"
"843","05050","Kampung Dahlia","Alor Setar","KDH"
"844","05050","Kampung Kastam","Alor Setar","KDH"
"845","05050","Kampung Kilang Tebu","Alor Setar","KDH"
"846","05050","Kampung Padang","Alor Setar","KDH"
"847","05050","Kampung Peremba","Alor Setar","KDH"
"848","05050","Kampung Piew","Alor Setar","KDH"
"849","05050","Kampung Seberang Perak","Alor Setar","KDH"
"850","05050","Komplek Perniagaan Sultan A.Hamid","Alor Setar","KDH"
"851","05050","Lorong Air Puteh","Alor Setar","KDH"
"852","05050","Lorong Bertam","Alor Setar","KDH"
"853","05050","Lorong Bidara","Alor Setar","KDH"
"854","05050","Lorong Chempaka","Alor Setar","KDH"
"855","05050","Lorong Dahlia","Alor Setar","KDH"
"856","05050","Lorong Hilir","Alor Setar","KDH"
"857","05050","Lorong Kemuning","Alor Setar","KDH"
"858","05050","Lorong Kenanga","Alor Setar","KDH"
"859","05050","Lorong Melati","Alor Setar","KDH"
"860","05050","Lorong Melor","Alor Setar","KDH"
"861","05050","Lorong Nipah","Alor Setar","KDH"
"862","05050","Lorong Nyior Setali","Alor Setar","KDH"
"863","05050","Lorong Padang","Alor Setar","KDH"
"864","05050","Lorong Peremba","Alor Setar","KDH"
"865","05050","Lorong Peteri","Alor Setar","KDH"
"866","05050","Lorong Rose","Alor Setar","KDH"
"867","05050","Lorong Tongkang Yard","Alor Setar","KDH"
"868","05050","Seberang Perak","Alor Setar","KDH"
"869","05050","Taman Abdul Aziz","Alor Setar","KDH"
"870","05050","Taman Air Puteh","Alor Setar","KDH"
"871","05050","Taman Anggerik","Alor Setar","KDH"
"872","05050","Taman Bahagia","Alor Setar","KDH"
"873","05050","Taman Berjaya","Alor Setar","KDH"
"874","05050","Taman Bunga Raya","Alor Setar","KDH"
"875","05050","Taman Cemara","Alor Setar","KDH"
"876","05050","Taman Datin Nurulkiah","Alor Setar","KDH"
"877","05050","Taman Desa","Alor Setar","KDH"
"878","05050","Taman Hartamas","Alor Setar","KDH"
